# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,4.1242451168176375,0.8843556477148541,-3.2884954566454434,0,3.0,-44.206521945802464,0.0,0.0,0.0
 0.024079764992824628,4.125113437266902,0.8843057556023382,-3.2884954566454434,0.0722392949784739,3.0000000000000004,-44.206521945802464,0.0,-194.35878188097487,0.0
 0.038781328521953484,4.126491704487256,0.8841573451295628,-6.145873435912693,0.11634398556586044,2.9999999999999982,-13.43200269982412,0.0,-91.26919316359383,0.0
 0.0526359284100783,4.128375661111777,0.8839123150936864,-7.410371589306264,0.1579077852302349,3.000000000000001,-5.635700812433172,0.0,-51.45329575369113,0.0
 0.06615776078253162,4.130761049773549,0.8835725642918674,-8.10611442949794,0.19847328234759487,3.000000000000001,-2.808037143756446,0.0,-32.104519003591165,0.0
 0.07949890432309778,4.133643613105649,0.8831399915212642,-8.534425425825683,0.23849671296929337,3.000000000000001,-1.5506195599813941,0.0,-21.268051600400295,0.0
 0.09272161574583286,4.137019093741158,0.8826164955790352,-8.815646734661614,0.27816484723749857,2.999999999999997,-0.9126203038602388,0.0,-14.586864041521373,0.0
 0.10585629550942155,4.140883234313155,0.8820039752623391,-9.007240522602006,0.31756888652826465,3.000000000000001,-0.5576368616759481,0.0,-10.170699361398258,0.0
 0.11891958124983061,4.145231777454723,0.8813043293683341,-9.140103274539747,0.35675874374949185,3.000000000000001,-0.34626783014945794,0.0,-7.092893335889405,0.0
 0.13192134206431838,4.150060465798936,0.8805194566941787,-9.232323377175655,0.39576402619295514,2.999999999999999,-0.2137435362308392,0.0,-4.856099762978886,0.0
 0.14486779404447733,4.155365041978881,0.8796512560370315,-9.295192639567922,0.43460338213343197,2.999999999999998,-0.12723728906446194,0.0,-3.174057883873032,0.0
 0.1577630378174396,4.16114124862763,0.8787016261940509,-9.336122889729959,0.47328911345231883,3.000000000000002,-0.06893472977187862,0.0,-1.872569605051193,0.0
 0.170609879034436,4.167384828378271,0.8776724659623952,-9.360179494113824,0.511829637103308,2.999999999999998,-0.02861988515106812,0.0,-0.8407051569695407,0.0
 0.18341029417212418,4.174091523863877,0.876565674139223,-9.370940869131429,0.5502308825163725,3.000000000000002,-0.00016159463006281275,0.0,-0.0051046410229253535,0.0
 0.1961657086375039,4.181257077717533,0.8753831495216926,-9.371005980943375,0.5884971259125117,2.999999999999998,0.020262403841127367,0.0,0.6843203749351775,0.0
 0.2088771699119081,4.188877232572316,0.8741267909069624,-9.3623072689981,0.6266315097357242,2.9999999999999956,0.03511372825067006,0.0,1.2627177926299413,0.0
 0.2215454592350092,4.196947731061307,0.8727984970921913,-9.346310794667636,0.6646363777050275,2.9999999999999956,0.046021986266951316,0.0,1.755343511255434,0.0
 0.2341711658671372,4.2054643158175855,0.8714001668745373,-9.324148342455915,0.7025134976014115,2.999999999999998,0.05409242452178577,0.0,2.18072635113033,0.0
 0.24675473778786183,4.214422729474231,0.8699336990511588,-9.296707015577047,0.7402642133635854,3.0000000000000044,0.06009054715668219,0.0,2.5527116695949608,0.0
 0.25929651711675006,4.223818714664325,0.8684009924192146,-9.26469146912671,0.7778895513502501,3.0,0.06455643740668543,0.0,2.881815728857054,0.0
 0.2717967653709438,4.233648014020947,0.8668039457758631,-9.228668057093156,0.8153902961128315,3.0000000000000133,0.06787741279481939,0.0,3.176144226701541,0.0
 0.2842556818063636,4.243906370177174,0.8651444579182623,-9.189096741585841,0.852767045419091,3.0000000000000044,0.07033529270733858,0.0,3.442028214988982,0.0
 0.29667341695558846,4.2545895257660895,0.8634244276435712,-9.146354546835948,0.8900202508667654,2.999999999999991,0.07213780090543567,0.0,3.684472586882124,0.0
 0.309050082768471,4.265693223420771,0.8616457537489479,-9.100753060931382,0.9271502483054131,3.000000000000009,0.07343982294918058,0.0,3.907477723326436,0.0
 0.3213857603101106,4.277213205774301,0.8598103350315511,-9.052551675735286,0.9641572809303319,2.9999999999999956,0.07435804615197099,0.0,4.114273695723923,0.0
 0.33368050567605007,4.289145215459757,0.857920070288539,-9.001967728280578,1.0010415170281504,3.000000000000009,0.074981196400925,0.0,4.307493189600312,0.0
 0.3459343545884801,4.30148499511022,0.8559768583170703,-8.949184357543894,1.0378030637654405,3.0000000000000044,0.07537729918627571,0.0,4.489300806512871,0.0
 0.3581473260042756,4.3142282873587705,0.8539825979143032,-8.894356655117045,1.0744419780128271,3.0000000000000044,0.07559889740901843,0.0,4.661490894396999,0.0
 0.3703194249741959,4.3273708348384865,0.8519391878773963,-8.837616526603062,1.110958274922588,2.9999999999999956,0.07568684311509928,0.0,4.825562362258446,0.0
 0.38245064492855796,4.34090838018245,0.849848527003508,-8.779076568183015,1.1473519347856742,3.0000000000000093,0.07567308568426011,0.0,4.982776472076139,0.0
 0.39454096951931555,4.354836666023738,0.8477125140897968,-8.718833183272423,1.183622908557947,3.0000000000000044,0.0755827412138659,0.0,5.134201897790597,0.0
 0.4065903741159342,4.369151434995434,0.845533047933421,-8.656969107325217,1.219771122347803,3.0,0.07543564315142882,0.0,5.280750159241117,0.0
 0.4185988270287347,4.383848429730614,0.8433120273315392,-8.593555467693706,1.2557964810862043,2.9999999999999907,0.07524751398519872,0.0,5.423203717445649,0.0
 0.4305662905160518,4.398923392862363,0.8410513510813099,-8.528653475220894,1.2916988715481557,3.0000000000000044,0.07503085812028895,0.0,5.562238414848917,0.0
