# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,13.633486325460526,4.894376008438179,7.561521502204034,0,3.0,-0.7092390347279686,0.0,0.0,0.0
 0.07350914878148015,13.641521234510236,4.895442602567847,7.561521502204034,0.2205274463444405,3.0000000000000004,-0.7092390347279686,0.0,-10.879534767752192,0.0
 0.10354254752524351,13.64943392795816,4.89644708734042,7.234772096377495,0.31062764257573056,2.9999999999999996,-0.7387016316528239,0.0,-14.71135874526246,0.0
 0.12630589493475816,13.657225267967252,4.897389928224776,6.8998923263930845,0.37891768480427446,2.9999999999999982,-0.769608696743652,0.0,-18.109794706699155,0.0
 0.14526095792980234,13.664896116700469,4.898271590689798,6.556620026900284,0.435782873789407,3.0,-0.8020389089501313,0.0,-21.337687038175666,0.0
 0.16175461488879386,13.67244733632077,4.899092540204366,6.204683536594296,0.48526384466638156,3.0,-0.8360753648618805,0.0,-24.506455766084567,0.0
 0.17648061810797902,13.67987978899111,4.899853242237364,5.843801390092115,0.5294418543239371,3.0000000000000036,-0.8718057987303007,0.0,-27.678169002550717,0.0
 0.1898528675746704,13.687194336874443,4.900554162257669,5.473682009408763,0.5695586027240113,3.000000000000002,-0.9093228052230331,0.0,-30.893308980211998,0.0
 0.20214221516129655,13.694391842133733,4.9011957657341645,5.094023397249899,0.6064266454838897,3.0,-0.9487240654979959,0.0,-34.18135758912874,0.0
 0.21353762455717698,13.70147316693193,4.90177851813573,4.704512833814792,0.640612873671531,2.999999999999998,-0.9901125730433672,0.0,-37.565657079951436,0.0
 0.2241772961351366,13.708439173431994,4.902302884931248,4.304826579873855,0.6725318884054098,2.9999999999999973,-1.0335968580100572,0.0,-41.06593318108762,0.0
 0.23416603763655097,13.715290723796882,4.902769331589598,3.8946295888136158,0.7024981129096529,3.0,-1.0792912069777214,0.0,-44.699726501937256,0.0
 0.2435856558461026,13.722028680189547,4.90317832357966,3.4735752310939905,0.7307569675383078,3.0,-1.1273158748357228,0.0,-48.48326216801958,0.0
 0.25250152035319007,13.728653904772953,4.903530326370318,3.0413050347423276,0.7575045610595702,3.0,-1.1777972849389298,0.0,-52.432008027276986,0.0
 0.2609668949417809,13.73516725971005,4.9038258054304515,2.5974484463594276,0.7829006848253426,2.9999999999999933,-1.2308682125743389,0.0,-56.561049563586174,0.0
 0.26902590078186467,13.741569607163798,4.904065226228941,2.141622617605218,0.807077702345594,3.0,-1.286667946444575,0.0,-60.885351314222845,0.0
 0.27671560585401256,13.747861809297154,4.904249054234667,1.6734322227847322,0.8301468175620376,2.999999999999993,-1.3453424215966256,0.0,-65.41994472028802,0.0
 0.2840675366897581,13.754044728273074,4.904377754916511,1.1924693139228786,0.8522026100692742,3.0000000000000075,-1.407044315892051,0.0,-70.18006612293851,0.0
 0.29110879670221407,13.760119226254515,4.9044517937433545,0.6983132206599154,0.8733263901066423,3.000000000000016,-1.471933101533835,0.0,-75.18125940371071,0.0
 0.29786290965021683,13.766086165404435,4.904471636184078,0.19053050307415811,0.8935887289506506,3.0,-1.5401750409258619,0.0,-80.4394522137902,0.0
 0.304350466713653,13.771946407885787,4.904437747707564,-0.3313250333143535,0.9130514001409592,3.0000000000000173,-1.6119431160708595,0.0,-85.97101136481021,0.0
 0.31058963045589427,13.777700815861532,4.904350593782691,-0.8677122503054888,0.9317688913676829,2.999999999999991,-1.6874168758106873,0.0,-91.79278058285408,0.0
 0.3165965326528655,13.783350251494625,4.9042106398783405,-1.419102505654735,0.9497895979585966,2.9999999999999907,-1.7667821892724969,0.0,-97.92210258877957,0.0
 0.3223855921695021,13.788895576948024,4.904018351463394,-1.9859793855353702,0.9671567765085063,3.0,-1.8502308840010753,0.0,-104.37682602275679,0.0
 0.3279697717503489,13.794337654384684,4.903774194006733,-2.5688383261252516,0.9839093152510469,3.0000000000000098,-1.9379602525879998,0.0,-111.17529731319932,0.0
 0.3333607875394199,13.799677345967561,4.9034786329772375,-3.1681861092953687,1.0000823626182598,3.0,-2.030172404585169,0.0,-118.33633669721371,0.0
 0.33856928159276717,13.804915513859616,4.903132133843788,-3.784540215277708,1.0157078447783014,2.999999999999968,-2.1270734396231274,0.0,-125.55495827146758,0.0
 0.34361796949208406,13.810053020223801,4.902735162075267,-4.418428013802104,1.0255434734046562,1.9481554064147204,-2.228872416785175,0.0,-131.2413880524241,0.0
 0.3485855926621509,13.815090727223076,4.902288183140555,-5.070385773963057,1.0106406038944558,-3.0,-2.3357800892766267,0.0,-135.53092979498277,0.0
 0.35353333188273744,13.820029497020398,4.901791662508532,-5.740957470912257,0.9957973862326961,-3.0,-2.448007375883074,0.0,-139.9486530027378,0.0
 0.3584618244475823,13.824870191778722,4.901246065648079,-6.430693366696301,0.9810119085381617,-2.9999999999999774,-2.5657635353571715,0.0,-144.49342077375383,0.0
 0.36337177100626705,13.829613673661004,4.900651858028079,-7.140148340776983,0.9662820688621073,-3.000000000000011,-2.689254009578585,0.0,-149.16318037617907,0.0
 0.3682639407903959,13.834260804830205,4.900009505117411,-7.8698799447178915,0.9516055595097207,-3.0,-2.8186779010355236,0.0,-153.95483076247956,0.0
 0.37313917728792495,13.838812447449278,4.899319472384955,-8.620446154622035,0.9369798500171336,-3.0000000000000115,-2.954225048815624,0.0,-158.8640786221229,0.0
